reflectance_date,km,+m,aerosol,blue,green,red,rojo 1,rojo 2,rojo 3,NIR,rojo 4,SWIR1,SWIR2,scc_date,SSC,SSC2,SSC4,SSC_median4,SSC_median2,time_diff,RANS,VNES,NIR/RED,NDTI,modelo_rans
2026-01-15,19,940,"0,070952","0,080404006","0,09852","0,107095994","0,11319199","0,088508","0,09500801","0,07676","0,07588801","0,01834","0,021808",2026-01-14,"404,676834615385","278,021388235294","273,280292592593","273,8552","275,3645",1 days,"0,456299869951952","0,737223484096414","0,716740161167933","0,041708788470998","5,46677297536806"
2026-01-20,17,600,"0,0498","0,061947998","0,088696","0,10577999","0,10740399","0,077252","0,077808","0,06612799","0,060275998","0,023055999","0,019124",2026-01-21,"302,957652631579","263,189066666667","270,373685714286","266,5213","262,983",1 days,"0,47132686696127","0,765800608702867","0,625146495097986","0,0878462683234059","5,75213790262456"
2026-01-20,19,800,"0,038379997","0,052584","0,080936","0,097016","0,102763996","0,080415994","0,081884004","0,07128","0,066296","0,018724","0,016876",2026-01-21,"359,216274193548","338,04343","342,861569230769","349,9035","346,0067",1 days,"0,498778955354814","0,803340671456007","0,734724169209203","0,0903614457831326","6,27345717903123"
2026-01-20,19,940,"0,036444","0,049815997","0,077228","0,0928","0,098652","0,079284","0,080263995","0,069795996","0,066776","0,018196","0,015940001",2026-01-21,"325,173642857143","310,82206","316,2750625","318,86355","307,2104",1 days,"0,502186693927654","0,806878832406581","0,752112025862069","0,0915849154256945","6,33817064569024"
2026-01-20,3,500,"0,0512","0,064684","0,093324006","0,108807996","0,114004","0,086476","0,086624004","0,073716","0,066876","0,021388","0,018844001",2026-01-21,"272,40776","261,1137","264,533788235294","270,2335","258,6061",1 days,"0,47936253049635","0,778771085669041","0,677486974394786","0,0766033574436174","5,90473635850527"
2026-01-20,14,800,"0,051319994","0,06454","0,089660004","0,106552","0,108464","0,07648","0,076312006","0,06566399","0,059244","0,02142","0,018172",2026-01-21,"341,768232352941","332,673328571429","320,997827272727","294,775","290,2272",1 days,"0,470525214812658","0,766868468998521","0,616262388317441","0,086090532972692","5,7369144080746"
2026-01-20,18,200,"0,044252","0,057428002","0,084428005","0,09965599","0,10494401","0,082067996","0,083496","0,073152","0,06841999","0,023456002","0,021304",2026-01-21,"310,7645","241,485825","272,169944444445","282,5085","238,6314",1 days,"0,480791462119367","0,772769767107288","0,734045188854177","0,0827230254319502","5,9318719843661"
2026-02-04,3,500,"0,0594","0,078379996","0,09985999","0,112232","0,117883995","0,09045601","0,095068","0,081348","0,075692005","0,022020001","0,021152",2026-02-04,"325,02525","288,41685","297,638183333333","293,08","288,37335",0 days,"0,466466838069334","0,750530142163926","0,724820015681802","0,0583332260685563","5,65984522496236"
2026-02-04,0,500,"0,056247998","0,07538801","0,098692","0,111616","0,11896","0,092347994","0,09636","0,081832","0,078403994","0,022559999","0,021887999",2026-02-04,"452,8677625","286,034766666667","304,559275","304,1238","284,15585",0 days,"0,469561324551696","0,758316003683399","0,733156536697248","0,061452726477357","5,71860998743538"
2026-02-04,1,0,"0,057104003","0,07641601","0,099888","0,112363994","0,119224004","0,093208","0,097504005","0,08306399","0,077368","0,023384001","0,02254",2026-02-04,"311,801208163265","287,658025","287,503277777778","288,9443","285,16765",0 days,"0,467916147115283","0,753375964350757","0,739240276560479","0,0587791603974283","5,6873678211413"
2026-02-04,1,900,"0,05692","0,078256","0,099227995","0,112808","0,119444","0,094299994","0,09854001","0,08392401","0,07888","0,023123998","0,021636",2026-02-04,"342,693045714286","274,38255","283,589990909091","282,5189","269,72035",0 days,"0,469554362520376","0,754639902371688","0,743954418126374","0,0640457531750682","5,71847777741631"
2026-02-04,17,600,"0,050600003","0,07114","0,096392006","0,109675996","0,114656","0,080455996","0,085136","0,070935994","0,064648","0,011115999","0,010364001",2026-02-04,"357,039470212766","287,02165","306,747145454546","319,1128","280,64335",0 days,"0,488637079720333","0,798833390676291","0,646777750712198","0,064464108309256","6,08086143945108"
2026-02-04,18,200,"0,050584003","0,069731995","0,092807986","0,105548","0,11208","0,08936","0,095124","0,080148004","0,075151995","0,016304001","0,015028001",2026-02-04,"394,13342972973","369,55855","373,88297","373,84685","367,32015",0 days,"0,489229888610179","0,784512957358546","0,759351233561981","0,0642280288934663","6,0921189691906"
2026-02-04,19,800,"0,041760005","0,058983997","0,082056","0,09528","0,101884","0,079560004","0,083652","0,070104","0,065076","0,013199999","0,013128",2026-02-04,"379,3956","345,2228","347,04712","343,04605","347,0684",0 days,"0,497018806763221","0,803204798807578","0,735768261964735","0,0745703072134253","6,24003169325458"
2026-02-04,19,940,"0,037216","0,055384003","0,075044","0,08852801","0,094752006","0,073456004","0,077852","0,065363996","0,062104","0,009244001","0,008436",2026-02-04,"375,673551428571","358,448066666667","364,000181818182","369,0069","365,7773",0 days,"0,509576161934564","0,823324515783956","0,738342542659662","0,0824347026120178","6,47849775156167"
2026-02-04,14,800,"0,06186","0,081332","0,105108","0,119244","0,122084","0,08629999","0,091423996","0,075196005","0,068944","0,015708","0,016004002",2026-02-04,"334,404267391304","302,361083333333","314,059672727273","303,0707","295,25935",0 days,"0,471264594808304","0,767159808309132","0,630606194022341","0,0630081300813008","5,75095534509892"
2026-02-24,0,500,"0,056212","0,074788004","0,095308","0,10812399","0,116876","0,096712","0,100776","0,086192","0,085628","0,032952","0,031828",2026-02-25,"308,967066666667","310,19236","297,4727","300,0777","301,247",1 days,"0,452748403317141","0,725064759712177","0,797158891380165","0,0629988921604709","5,39933009125301"
2026-02-24,19,800,"0,05534","0,07526","0,09391999","0,106932","0,114428006","0,095075995","0,100676","0,086619996","0,08474","0,038556","0,037003998",2026-02-25,"508,776642857143","329,864233333333","332,06733","327,52525","327,52525",1 days,"0,441605146946972","0,702682260326258","0,810047469419818","0,0647840730878494","5,18771798129505"
2026-02-24,19,940,"0,056479998","0,076263994","0,094392","0,107776","0,11545999","0,095328","0,09996","0,085559994","0,084756","0,039244","0,038032",2026-02-25,"357,422565","338,746242857143","351,09767","346,60675","332,8598",1 days,"0,438137366085119","0,699792399171272","0,793868709174584","0,0662023663487792","5,12186430256133"
2026-02-24,14,800,"0,07106","0,089668006","0,10671199","0,120008","0,1245","0,093308","0,0953","0,082684","0,080224","0,039276","0,038207997",2026-02-25,"429,440189473684","312,7323","326,733077777778","324,769","314,474",1 days,"0,425326725457841","0,686576194205998","0,688987400839944","0,0586450713940133","4,87858831545323"
2026-02-24,1,0,"0,054804","0,074232005","0,093144","0,106176","0,11462","0,093779996","0,097600006","0,084544","0,081240006","0,031444002","0,029508",2026-02-25,"276,530547619048","263,87949375","272,645085294118","262,0436","260,5574",1 days,"0,455126851372903","0,728651598144935","0,796262808921037","0,0653822998193859","5,44449717659913"
2026-02-24,17,600,"0,0725","0,09592001","0,11101999","0,124092","0,12935199","0,09684799","0,099648","0,087919995","0,08608","0,043387994","0,041244",2026-02-25,"553,499427272727","329,327516666667","329,8276","316,192","316,31945",1 days,"0,421006226629656","0,67786901977934","0,708506551590755","0,0555990785497583","4,79654139463116"
2026-02-24,18,200,"0,058792","0,077388","0,094336","0,1084","0,115375996","0,093932","0,096687995","0,08358801","0,083024","0,038756","0,038312003",2026-02-25,"357,156965517241","329,4019125","330,840776923077","337,1756","333,78705",1 days,"0,435564236892928","0,697318383172696","0,771107103321033","0,0693710046563017","5,07300019323224"
2026-02-24,3,500,"0,061","0,080047995","0,09916399","0,111163996","0,119212","0,09572001","0,09908","0,085208","0,082651995","0,034780003","0,032812",2026-02-25,"327,458718181818","281,810871428571","298,157603571429","294,445","278,21495",1 days,"0,443101618972205","0,712096339588654","0,766507170181252","0,0570537769519649","5,21613620952502"
2026-02-24,1,900,"0,0583","0,078216","0,097412","0,109415986","0,11858399","0,097427994","0,102336004","0,08853201","0,08685599","0,034151997","0,032348",2026-02-25,"305,748828571429","273,87","277,867675","273,05675","271,1099",1 days,"0,44980412280749","0,719266651748486","0,809132314541314","0,0580384996835003","5,34341776273265"
2026-03-06,19,940,"0,053572003","0,076423995","0,09345999","0,105895996","0,11282","0,094564","0,100099996","0,088312","0,084956","0,043895997","0,041140005",2026-03-04,"589,062190909091","484,2104375","527,027735294118","559,0951","461,0121",2 days,"0,432411257706025","0,683609143988697","0,833950322352131","0,0623809008674563","5,01312464552606"
2026-03-06,0,250,"0,059919998","0,08196","0,10174801","0,113812","0,123392","0,103088","0,105500005","0,09422801","0,092208005","0,042328","0,040748",2026-03-04,"351,288388571429","410,895376923077","405,5397","395,51425","391,6207",2 days,"0,438141292852034","0,698010201758538","0,827926844269497","0,0559658073870009","5,12193887245405"
2026-03-06,17,600,"0,0842","0,107080005","0,123724006","0,13502","0,140092","0,112572","0,11306801","0,10287599","0,099372","0,062924005","0,056956",2026-03-04,"648,362717021277","648,550228571429","657,250258333333","630,1654","629,6738",2 days,"0,404186325690445","0,642203245347753","0,76193149163087","0,0436570267834533","4,4771289528104"
2026-03-06,19,800,"0,06678","0,091252","0,108228","0,120424","0,129108","0,110351995","0,114376","0,103272","0,101228006","0,055891994","0,051691998",2026-03-04,"668,59134","658,662825","651,228546153846","665,6909","666,24055",2 days,"0,421463568037736","0,664714758681359","0,857569919617352","0,0533386981089166","4,8052263765718"
2026-03-06,18,200,"0,073832005","0,096907996","0,113232","0,1264","0,134108","0,112324","0,116884016","0,10501599","0,104232006","0,060744","0,0575",2026-03-04,"669,529632758621","685,3955875","689,546307142857","689,3384","674,515",2 days,"0,413390489080863","0,652954625118551","0,830822705696202","0,0549509247512854","4,65191739621894"
2025-07-16,Calamar,Calamar,"0,045252","0,060900003","0,09894","0,121456","0,12716399","0,079756","0,084476","0,066420004","0,059268","0,013088","0,012015999",2025-07-16,"673,325481980256","673,325481980256","673,325481980256","673,325481980256","673,325481980256",4 days,"0,520714848934591","0,845019014349783","0,102161563730739","0,546864741140825","6,69002308849522"
2025-11-26,Calamar,Calamar,"0,03886","0,060135998","0,082720004","0,095952","0,10371599","0,07306","0,079831995","0,06488401","0,057432","0,0093559995","0,006616",2025-11-26,"665,684067597356","665,684067597356","665,684067597356","665,684067597356","665,684067597356",5 days,"0,513774258553308","0,827593943899437","0,0740574667758246","0,676213210772053","6,5582202360661"
2025-12-11,Calamar,Calamar,"0,04164","0,047640003","0,06526401","0,07774","0,08310799","0,066904","0,06876","0,05832","0,057375997","0,008836","0,0067680003",2025-12-11,"666,215176169401","666,215176169401","666,215176169401","666,215176169401","666,215176169401",6 days,"0,527773441190633","0,828399424655618","0,0872422388714834","0,750192950861847","6,82406681422631"
2025-12-16,Calamar,Calamar,"0,054428","0,065396","0,07944","0,08601201","0,091636","0,071784","0,07542","0,061132003","0,056884","0,0118","0,00898",2025-12-16,"657,16217644241","657,16217644241","657,16217644241","657,16217644241","657,16217644241",7 days,"0,484376873734613","0,76346081044574","0,0397215482604291","0,710737988799471","5,99995948875135"
2025-12-21,Calamar,Calamar,"0,035024","0,044864003","0,073263995","0,088112004","0,08953601","0,055764005","0,058368","0,046568003","0,039100002","0,010359999","0,008439999",2025-12-21,"643,513353518301","643,513353518301","643,513353518301","643,513353518301","643,513353518301",8 days,"0,511764367069486","0,825513293141071","0,0920087813058248","0,528509180202053","6,5200520953046"
2025-12-26,Calamar,Calamar,"0,033748","0,047948","0,063159995","0,074659996","0,080299996","0,059483994","0,063076","0,053239997","0,048516","0,005872","0,005396",2025-12-26,"626,751946780323","626,751946780323","626,751946780323","626,751946780323","626,751946780323",9 days,"0,522296632095555","0,831881598645412","0,0834421836524428","0,713099381896565","6,72006138798941"
2026-01-20,Calamar,Calamar,"0,051356003","0,055763997","0,07462","0,08545999","0,091736004","0,078168","0,080144","0,069575995","0,0679","0,016344","0,012151999",2026-01-20,"568,970057003344","568,970057003344","568,970057003344","568,970057003344","568,970057003344",10 days,"0,513765705146348","0,78610839822137","0,06771608369041","0,814135304719788","6,55805780558493"
2026-02-04,Calamar,Calamar,"0,030672003","0,047083996","0,065104","0,0805","0,085148","0,06299999","0,067548","0,056708","0,052276","0,006148","0,0064039994",2026-02-04,"553,32312774662","553,32312774662","553,32312774662","553,32312774662","553,32312774662",11 days,"0,536925156324158","0,848855512944307","0,105738853328205","0,704447204968944","6,99785925736921"
2026-02-19,Calamar,Calamar,"0,03446","0,041000005","0,056024004","0,065192","0,066668004","0,048644","0,047276","0,039544","0,038456","0,0066760005","0,0062360005",2026-02-19,"598,392393043142","598,392393043142","598,392393043142","598,392393043142","598,392393043142",12 days,"0,502485152403573","0,798445982780894","0,0756335442306776","0,606577494171064","6,3438384169167"
2025-01-10,Calamar,,"0,049811997","0,063712","0,083831996","0,098288","0,105128005","0,086396","0,09272","0,081364006","0,073672004","0,013784","0,010936",2025-01-10,"565,500315590205",,,,,,"0,526869625626901","0,809227228604399","0,0793762591560786","0,827812204948722","6,8069032210987"
2025-01-15,Calamar,,"0,045624","0,055244002","0,082232","0,098051995","0,10382801","0,072519995","0,077856","0,063364","0,056976005","0,008072","0,007472",2025-01-15,"565,740310733368",,,,,,"0,525846667940019","0,843554833195514","0,0877504128971626","0,646228564752813","6,78747710118115"
2025-01-20,Calamar,,"0,030323999","0,047623996","0,069596","0,084180005","0,088791996","0,055544004","0,060356","0,046499997","0,039512","0,0031080001","0,0029320002",2025-01-20,"541,115126089455",,,,,,"0,520620868614465","0,864267147630362","0,0948392761276377","0,552387672108121","6,68823838811898"
2025-01-25,Calamar,,"0,035455998","0,045615997","0,072252005","0,085352","0,087852","0,058432","0,060232","0,048568","0,042311996","0,008428","0,0068200002",2025-01-25,"490,391856164497",,,,,,"0,514649364261618","0,830494757908715","0,0831196834115986","0,569031774299372","6,57483862473277"
2025-02-19,Calamar,,"0,04652","0,059052","0,075008005","0,08332399","0,08949199","0,068436","0,071588","0,059516","0,055988","0,00952","0,00864",2025-02-19,"433,24574086085",,,,,,"0,498708164560927","0,787405896892257","0,0525224544792731","0,714272084186079","6,27211285123669"
2025-02-24,Calamar,,"0,052532002","0,058824","0,084284","0,101628","0,10891999","0,09184401","0,09344001","0,079956","0,079792","0,015128","0,0115600005",2025-02-24,"460,445985759939",,,,,,"0,534353481254782","0,826751635228596","0,0932914497181462","0,786751682607156","6,9490227620505"
2025-03-11,Calamar,,"0,06204","0,07562","0,09192","0,101936005","0,110836","0,088288","0,093136","0,0688","0,074692","0,0231","0,020867998",2025-03-11,"510,19618331336",,,,,,"0,486300644073202","0,743170579615812","0,05166724136299","0,770444201732254","6,03649217604672"
2025-07-16,Calamar,,"0,045252","0,060900003","0,09894","0,121456","0,12716399","0,079756","0,084476","0,066420004","0,059268","0,013088","0,012015999",2025-07-16,"673,325481980256",,,,,,"0,520714848934591","0,845019014349783","0,102161563730739","0,546864741140825","6,69002308849522"
2025-07-19,Calamar,,"0,060968004","0,070755996","0,09708401","0,112568006","0,118424","0,078796","0,08450399","0,065628","0,060728","0,018900001","0,017176",2025-07-19,"667,417413199558",,,,,,"0,48829383687052","0,776264540000212","0,0738556981011811","0,583007573217563","6,07434320624671"
2025-07-24,Calamar,,"0,069064","0,075652","0,106432","0,12497599","0,12728","0,0872","0,08762799","0,061","0,065696","0,021384003","0,01724",2025-07-24,"654,500459862303",,,,,,"0,486430530776139","0,774014076149664","0,0801354784681376","0,542024111991431","6,03895874401849"
2025-12-16,7,900,"0,034804","0,051744003","0,071372","0,08306","0,08740799","0,059144","0,064096004","0,052092","0,045884","0,011159999","0,011259999",2025-12-17,"342,585684615385","350,172133333333","349,3594375","350,987","351,8494",1 days,"0,481502591911651","0,792908814082153","0,627161088369853","0,0756837961044342","5,94537644579103"
2025-12-16,5,500,"0,049916","0,069792","0,089256","0,100584","0,10490001","0,072680004","0,077168","0,063384","0,055131994","0,014776","0,012204",2025-12-17,"369,533634285714","327,197385714286","344,158654545455","347,4737","320,6716",1 days,"0,468485354118333","0,768203093749643","0,630159866380339","0,0596713021491783","5,69817714751026"
2026-01-15,7,900,"0,044063997","0,065092","0,087188","0,09708401","0,1009","0,06376","0,067124","0,052212004","0,046300005","0,012072001","0,012568001",2026-01-14,"523,724735820896","454,984185714286","444,856996428571","422,25395","440,3599",1 days,"0,45765997583638","0,766964225324853","0,537802301326449","0,0537032726782543","5,49260159012922"
2026-01-15,5,500,"0,051155996","0,06794","0,086952","0,096063994","0,10278401","0,069576","0,074744","0,059052","0,053664","0,014132001","0,011672001",2026-01-14,"267,649690196079","235,957175","248,095164285714","256,2383","242,3273",1 days,"0,461913200980468","0,767989253129599","0,614715228267524","0,0497879655261168","5,57337097359923"
2026-01-20,7,900,"0,03412","0,047644","0,077308","0,09481601","0,098012","0,067824","0,068736","0,058364","0,051976","0,017808","0,01548",2026-01-21,"455,328597333333","344,28178","345,953893333333","347,8926","348,2826",1 days,"0,491875939506906","0,806602022779461","0,61555005320304","0,101717418737804","6,14236787262707"
2026-01-20,5,500,"0,053528003","0,065208","0,093944","0,1092","0,11422","0,086436","0,087552","0,073804","0,068992","0,021068001","0,017112",2026-01-21,"268,550568421053","201,447866666667","221,6104375","221,43425","173,8979",1 days,"0,481164022124742","0,781477428427818","0,675860805860806","0,075099436852676","5,93894695475217"
2026-02-04,7,900,"0,045644","0,064867996","0,087008","0,10018399","0,10450001","0,0747","0,07972","0,066632","0,061756","0,015608","0,01458",2026-02-04,"359,183015","313,094883333333","316,97773","310,60525","307,3706",0 days,"0,478147204465893","0,777677169477988","0,665096289337248","0,0703875737418038","5,88165713488798"
2026-02-04,5,500,"0,056280002","0,074956","0,09564798","0,108568","0,11400801","0,086632006","0,090220004","0,07756401","0,072004005","0,017928","0,016192",2026-02-04,"351,577986363636","341,8397625","340,000441666667","333,512","344,37",0 days,"0,476216342494841","0,767904362934287","0,71442791614472","0,0632664495697154","5,8449897764284"
2026-02-24,5,500,"0,064468004","0,084588006","0,10274801","0,115528","0,12152801","0,097647995","0,10216399","0,08896401","0,08715599","0,037492","0,034576003",2026-02-25,"331,315329411765","278,94205","292,492328571429","296,2014","276,55475",1 days,"0,44081431445062","0,702786830710293","0,770064486531404","0,0585496775390021","5,17269995356444"
2026-02-24,7,900,"0,054744","0,074532","0,092592","0,105872005","0,112636","0,08674801","0,088796","0,07852","0,075679995","0,037171997","0,034652",2026-02-25,"316,407290909091","339,7651","340,84700625","333,45275","324,9197",1 days,"0,435564804008292","0,701629904088298","0,741650259669683","0,0669139222500323","5,07301096283807"
2025-07-16,1,900,"0,0941","0,109275006","0,14722499","0,16667502","0,17461249","0,12917499","0,13295001","0,11307499","0,111475006","0,058387496","0,0538",2025-07-16,"567,614486440678","566,17288","577,749030769231","571,7838","571,7838",0 days,"0,431421700838025","0,700703612296625","0,678415937793198","0,0619625020082032","4,99433281216921"
2026-01-30,3,500,"0,0596","0,069632","0,10146","0,11364001","0,114876","0,076792","0,078488","0,060847998","0,054527998","0,018372001","0,01606",2026-01-28,"272,704131034483","276,977233333333","271,227445454546","273,2862","276,12145",2 days,"0,459164457615864","0,761460167433814","0,535445201034389","0,0566248695199968","5,52117192479391"
2026-01-30,19,800,"0,04556","0,051036004","0,079679996","0,09242","0,098652","0,071464","0,074928","0,05698","0,053404003","0,01762","0,0156000005",2026-01-28,"319,078611428571","283,113566666667","291,605653333333","295,4955","278,653",2 days,"0,47680445196721","0,79164858045094","0,6165332179182","0,074026753608989","5,85615806352512"
2026-01-30,18,200,"0,050804","0,056812","0,088676","0,09996","0,103264","0,071615994","0,074596","0,056731995","0,054344002","0,01844","0,017528001",2026-01-28,"306,233066666667","317,02864","303,96914","288,03195","289,879",2 days,"0,463382888124524","0,768763967478902","0,567546968787515","0,0598189104942852","5,60128055291793"
2026-01-30,7,900,"0,043824002","0,053519998","0,08568","0,09820799","0,10042399","0,060612","0,062928006","0,045964","0,044072002","0,017904","0,014235999",2026-01-28,"279,512028571429","263,241757142857","268,21756","269,34485","265,6902",2 days,"0,456946157167715","0,775235141858493","0,468027092296666","0,0681283753223905","5,47904606653848"
2026-01-30,0,500,"0,055359997","0,065604","0,099980004","0,112408","0,115711994","0,076984","0,078028","0,061044","0,053435996","0,016052","0,013979998",2026-01-28,"357,9735625","322,061","322,62845","313,2034","310,9046",2 days,"0,469973010556467","0,783497871484399","0,543057433634617","0,0585155270822169","5,72642796641888"
2026-01-30,0,250,"0,05562","0,063956","0,09770001","0,111072","0,114567995","0,078124","0,07976","0,061440002","0,056492","0,0174","0,0159",2026-01-28,"704,063961538462","605,62542","621,232544444444","629,6002","603,2277",2 days,"0,469461276536908","0,781238060525388","0,55315472846442","0,0640506838057458","5,71671006062737"
2026-01-30,5,500,"0,060592","0,06946","0,09738","0,109624","0,111867994","0,079284","0,079579994","0,063376","0,058287997","0,021300001","0,017568",2026-01-28,"311,040752830189","285,876177777778","285,575714285714","285,44225","285,9025",2 days,"0,456816332222144","0,75221012824601","0,57812157921623","0,0591486154856911","5,47658067134834"
2026-01-30,1,0,"0,056784004","0,06724","0,10079999","0,114304","0,11711201","0,078212","0,079672","0,062776","0,055928003","0,017676","0,015991999",2026-01-28,"329,014437037037","472,374875","418,2885","311,0718","317,56605",2 days,"0,4674910639788","0,776666680421063","0,549202127659574","0,0627789842485023","5,67929542861701"
2026-01-30,1,900,"0,058760002","0,070372","0,103048","0,11588799","0,118496","0,081904","0,08311601","0,06754801","0,058776002","0,020432001","0,017692",2026-01-28,"293,577835483871","303,2643","290,966881818182","282,6698","287,7648",2 days,"0,464418450391366","0,764423513179342","0,582873255459863","0,0586472329195396","5,62094603569959"
